EX_C6_rev_ub,EX_C2_rev_ub,EX_N_rev_ub,EX_bm,R_C3_C,R_C6_C6x,R_C6x_C3,R_bm_prod,EX_C_fwd,EX_C_rev,EX_C2_fwd,EX_C2_rev,EX_C6_fwd,EX_C6_rev,EX_N_fwd,EX_N_rev,R_C2_C3_fwd,R_C2_C3_rev,R_C6x_C6xx_fwd,R_C6x_C6xx_rev,t_C_fwd,t_C_rev,t_C2_fwd,t_C2_rev,t_C6_fwd,t_C6_rev,t_N_fwd,t_N_rev
18.820045427916682,6.057211240581446,9.885931244831513,9.885931244831513,0.7604562496024241,15.209124992048482,5.323193747216968,9.885931244831513,2.2813687488072723,0.0,0.0,0.0,0.0,15.209124992048482,0.0,9.885931244831513,0.0,0.0,9.885931244831513,0.0,0.0,2.2813687488072723,0.0,0.0,15.209124992048482,0.0,9.885931244831513,0.0
17.963924890783765,6.287276099129013,14.822518968334949,12.934006398835251,1.3173479844811224,17.963924890783765,5.029918491948516,12.934006398835251,3.952043953443367,0.0,0.0,6.287276099129013,0.0,17.963924890783765,0.0,12.934006398835248,2.095758699709671,0.0,12.934006398835251,0.0,0.0,3.952043953443367,6.287276099129013,0.0,17.963924890783765,0.0,12.934006398835248,0.0
8.720619152482445,1.299883522537011,15.782748093952113,5.928379153620992,0.5226898591265896,8.720619152482445,2.792239998861454,5.928379153620992,1.5680695773797688,0.0,0.0,1.299883522537011,0.0,8.720619152482445,0.0,5.928379153620991,0.43329450751233695,0.0,5.928379153620992,0.0,0.0,1.5680695773797688,1.299883522537011,0.0,8.720619152482445,0.0,5.928379153620991,0.0
16.881357953238044,3.128378367748128,6.05607215452312,6.056072154523121,0.46585170419408617,9.317034083881724,3.2609619293586034,6.056072154523121,1.3975551125822585,0.0,0.0,0.0,0.0,9.317034083881724,0.0,6.05607215452312,0.0,0.0,6.056072154523121,0.0,0.0,1.3975551125822585,0.0,0.0,9.317034083881724,0.0,6.05607215452312,0.0
8.257404154296815,0.7384973811725803,13.4082944626468,5.515012176527446,0.46210336645967937,8.257404154296815,2.742391977769369,5.515012176527446,1.386310099379038,0.0,0.0,0.7384973811725803,0.0,8.257404154296815,0.0,5.515012176527445,0.24616579372419345,0.0,5.515012176527446,0.0,0.0,1.386310099379038,0.7384973811725803,0.0,8.257404154296815,0.0,5.515012176527445,0.0
16.359657288592636,13.157818775182182,14.404060862624846,13.26534099262165,1.6951707827751104,16.359657288592636,3.094316295970987,13.26534099262165,5.085512348325331,0.0,0.0,13.157818775182182,0.0,16.359657288592636,0.0,13.265340992621647,4.385939591727394,0.0,13.26534099262165,0.0,0.0,5.085512348325331,13.157818775182182,0.0,16.359657288592636,0.0,13.265340992621647,0.0
17.102514815472002,2.993762699428031,15.315357875304345,11.715387169942408,1.0547099207354687,17.102514815472002,5.387127645529595,11.715387169942408,3.164129762206406,0.0,0.0,2.993762699428031,0.0,17.102514815472002,0.0,11.715387169942407,0.9979208998093436,0.0,11.715387169942408,0.0,0.0,3.164129762206406,2.993762699428031,0.0,17.102514815472002,0.0,11.715387169942407,0.0
7.483496354961778,12.02609094227279,3.0487239511497783,3.048723951149779,0.23451722701152145,4.690344540230429,1.6416205890806501,3.048723951149779,0.7035516810345643,0.0,0.0,0.0,0.0,4.690344540230429,0.0,3.0487239511497783,0.0,0.0,3.048723951149779,0.0,0.0,0.7035516810345643,0.0,0.0,4.690344540230429,0.0,3.0487239511497783,0.0
15.510254021456557,1.9321166636870535,4.491821136417683,4.491821136417683,0.3455247028013602,6.910494056027205,2.418672919609522,4.491821136417683,1.0365741084040807,0.0,0.0,0.0,0.0,6.910494056027205,0.0,4.491821136417683,0.0,0.0,4.491821136417683,0.0,0.0,1.0365741084040807,0.0,0.0,6.910494056027205,0.0,4.491821136417683,0.0
16.148995040495112,18.953878484469815,11.697250568890116,11.69725056889012,1.2075843495475207,16.148995040495112,4.451744471604993,11.69725056889012,3.622753048642562,0.0,0.0,6.002018962841479,0.0,16.148995040495112,0.0,11.697250568890116,2.0006729876138265,0.0,11.69725056889012,0.0,0.0,3.622753048642562,6.002018962841479,0.0,16.148995040495112,0.0,11.697250568890116,0.0
8.281616634966024,4.909637522815102,7.41699158307058,6.364978317290936,0.7413899999359748,8.281616634966024,1.916638317675088,6.364978317290936,2.2241699998079243,0.0,0.0,4.909637522815102,0.0,8.281616634966024,0.0,6.364978317290937,1.6365458409383675,0.0,6.364978317290936,0.0,0.0,2.2241699998079243,4.909637522815102,0.0,8.281616634966024,0.0,6.364978317290937,0.0
12.345055419483327,3.5692082144145054,3.226027616930982,3.2260276169309816,0.2481559705331525,4.963119410663049,1.7370917937320671,3.2260276169309816,0.7444679115994575,0.0,0.0,0.0,0.0,4.963119410663049,0.0,3.226027616930982,0.0,0.0,3.2260276169309816,0.0,0.0,0.7444679115994575,0.0,0.0,4.963119410663049,0.0,3.226027616930982,0.0
9.114697173620765,3.298756131592644,17.51557044283813,6.584304389172026,0.6756519341205478,9.114697173620765,2.530392784448739,6.584304389172026,2.0269558023616434,0.0,0.0,3.298756131592644,0.0,9.114697173620765,0.0,6.584304389172026,1.099585377197548,0.0,6.584304389172026,0.0,0.0,2.0269558023616434,3.298756131592644,0.0,9.114697173620765,0.0,6.584304389172026,0.0
16.42111348722994,15.550227787507986,12.963601536057384,12.963601536057388,1.5843482641474722,16.42111348722994,3.4575119511725516,12.963601536057388,4.753044792442417,0.0,0.0,11.449388846789635,0.0,16.42111348722994,0.0,12.963601536057384,3.8164629489298783,0.0,12.963601536057388,0.0,0.0,4.753044792442417,11.449388846789635,0.0,16.42111348722994,0.0,12.963601536057384,0.0
6.951425124416339,8.694210979888688,0.13523152255240578,0.13523152255240578,0.010402424811723522,0.20804849623447044,0.07281697368206465,0.13523152255240578,0.031207274435170566,0.0,0.0,0.0,0.0,0.20804849623447044,0.0,0.13523152255240578,0.0,0.0,0.13523152255240578,0.0,0.0,0.031207274435170566,0.0,0.0,0.20804849623447044,0.0,0.13523152255240578,0.0
14.251464015792747,6.633144452709909,8.624427419534417,8.624427419534417,0.6634174938103398,13.268349876206795,4.643922456672378,8.624427419534417,1.9902524814310194,0.0,0.0,0.0,0.0,13.268349876206795,0.0,8.624427419534417,0.0,0.0,8.624427419534417,0.0,0.0,1.9902524814310194,0.0,0.0,13.268349876206795,0.0,8.624427419534417,0.0
1.5985006484042508,8.961118520020321,15.736922117116041,1.5985006484042505,0.26641677473404174,1.5985006484042508,0.0,1.5985006484042505,0.7992503242021253,0.0,0.0,2.7973761347074384,0.0,1.5985006484042508,0.0,1.59850064840425,0.9324587115691462,0.0,1.5985006484042508,0.0,0.0,0.7992503242021253,2.7973761347074384,0.0,1.5985006484042508,0.0,1.59850064840425,0.0
7.81173883685768,17.390910907948054,18.180536852209848,7.811738836857678,1.301956472809613,7.81173883685768,0.0,7.811738836857678,3.9058694184288387,0.0,0.0,13.670542964500937,0.0,7.81173883685768,0.0,7.811738836857677,4.556847654833645,0.0,7.811738836857679,0.0,0.0,3.9058694184288387,13.670542964500937,0.0,7.81173883685768,0.0,7.811738836857677,0.0
4.828164836216098,10.507076977531804,24.58441307645813,4.8281648362160965,0.8046941393693494,4.828164836216098,0.0,4.8281648362160965,2.4140824181080482,0.0,0.0,8.449288463378169,0.0,4.828164836216098,0.0,4.8281648362160965,2.816429487792723,0.0,4.828164836216097,0.0,0.0,2.4140824181080482,8.449288463378169,0.0,4.828164836216098,0.0,4.8281648362160965,0.0
10.402193886428257,12.042097374778987,1.6948878429110659,1.6948878429110659,0.13037598791623584,2.6075197583247167,0.9126319154136509,1.6948878429110659,0.3911279637487075,0.0,0.0,0.0,0.0,2.6075197583247167,0.0,1.6948878429110659,0.0,0.0,1.6948878429110659,0.0,0.0,0.3911279637487075,0.0,0.0,2.6075197583247167,0.0,1.6948878429110659,0.0
9.787722330435287,9.228825255928687,10.830506761860365,8.207784565968675,1.1046411335836768,9.787722330435287,1.5799377644666133,8.207784565968675,3.31392340075103,0.0,0.0,9.228825255928687,0.0,9.787722330435287,0.0,8.207784565968673,3.0762750853095624,0.0,8.207784565968675,0.0,0.0,3.31392340075103,9.228825255928687,0.0,9.787722330435287,0.0,8.207784565968673,0.0
8.408707162930442,11.698700986687916,14.544010307424866,7.8053998532423705,1.2003487572590497,8.408707162930442,0.6033073096880717,7.8053998532423705,3.601046271777149,0.0,0.0,11.698700986687916,0.0,8.408707162930442,0.0,7.805399853242369,3.8995669955626386,0.0,7.8053998532423705,0.0,0.0,3.601046271777149,11.698700986687916,0.0,8.408707162930442,0.0,7.805399853242369,0.0
9.797915175818726,3.315928810644153,11.916364071246862,7.031830626411003,0.7109576795005464,9.797915175818726,2.766084549407724,7.031830626411003,2.1328730385016392,0.0,0.0,3.315928810644153,0.0,9.797915175818726,0.0,7.031830626411002,1.105309603548051,0.0,7.031830626411003,0.0,0.0,2.1328730385016392,3.315928810644153,0.0,9.797915175818726,0.0,7.031830626411002,0.0
19.37356397121885,8.303473864356654,0.9535814042714412,0.9535814042714414,0.07335241571318779,1.4670483142637558,0.5134669099923146,0.9535814042714414,0.22005724713956337,0.0,0.0,0.0,0.0,1.4670483142637558,0.0,0.9535814042714412,0.0,0.0,0.9535814042714413,0.0,0.0,0.22005724713956337,0.0,0.0,1.4670483142637558,0.0,0.9535814042714412,0.0
0.05660853364740648,10.708369026324258,1.365469429196602,0.056608533647406464,0.009434755607901076,0.05660853364740648,0.0,0.056608533647406464,0.02830426682370323,0.0,0.0,0.09906493388296132,0.0,0.05660853364740648,0.0,0.05660853364740645,0.03302164462765377,0.0,0.05660853364740648,0.0,0.0,0.02830426682370323,0.09906493388296132,0.0,0.05660853364740648,0.0,0.05660853364740645,0.0
1.8548681068438344,2.1751282525393822,12.260114919418132,1.640689919956369,0.23775195551148387,1.8548681068438344,0.2141781868874657,1.640689919956369,0.7132558665344516,0.0,0.0,2.1751282525393822,0.0,1.8548681068438344,0.0,1.640689919956369,0.7250427508464607,0.0,1.640689919956369,0.0,0.0,0.7132558665344516,2.1751282525393822,0.0,1.8548681068438344,0.0,1.640689919956369,0.0
19.853761315275076,9.701107016101426,12.383287662826378,12.383287662826378,0.9525605894481829,19.05121178896366,6.66792412613728,12.383287662826378,2.857681768344549,0.0,0.0,0.0,0.0,19.05121178896366,0.0,12.383287662826378,0.0,0.0,12.383287662826378,0.0,0.0,2.857681768344549,0.0,0.0,19.05121178896366,0.0,12.383287662826378,0.0
8.730216290742375,10.022243696845113,12.071361670398653,7.679089328351566,1.1046603943267927,8.730216290742375,1.0511269623908084,7.679089328351566,3.313981182980378,0.0,0.0,10.022243696845113,0.0,8.730216290742375,0.0,7.679089328351565,3.3407478989483708,0.0,7.679089328351566,0.0,0.0,3.313981182980378,10.022243696845113,0.0,8.730216290742375,0.0,7.679089328351565,0.0
14.52430401133322,17.958830712546376,18.842499378119715,13.032563749875868,1.9234705814030857,14.52430401133322,1.491740261457351,13.032563749875868,5.770411744209257,0.0,0.0,17.958830712546376,0.0,14.52430401133322,0.0,13.032563749875864,5.986276904182126,0.0,13.032563749875868,0.0,0.0,5.770411744209257,17.958830712546376,0.0,14.52430401133322,0.0,13.032563749875864,0.0
8.466212053354809,12.990582364747507,24.55759613313905,8.101154307630127,1.2893494269842407,8.466212053354809,0.36505774572468175,8.101154307630127,3.8680482809527224,0.0,0.0,12.990582364747507,0.0,8.466212053354809,0.0,8.101154307630127,4.330194121582502,0.0,8.101154307630127,0.0,0.0,3.8680482809527224,12.990582364747507,0.0,8.466212053354809,0.0,8.101154307630127,0.0
3.0725468307198955,4.746849138000886,16.716024003090624,2.9465252675681093,0.47008395073605386,3.0725468307198955,0.12602156315178603,2.9465252675681093,1.4102518522081615,0.0,0.0,4.746849138000886,0.0,3.0725468307198955,0.0,2.9465252675681093,1.5822830460002955,0.0,2.9465252675681093,0.0,0.0,1.4102518522081615,4.746849138000886,0.0,3.0725468307198955,0.0,2.9465252675681093,0.0
13.740398912963016,12.852004454235589,15.890271198254853,11.501660184273078,1.5438202425971899,13.740398912963016,2.238738728689938,11.501660184273078,4.63146072779157,0.0,0.0,12.852004454235589,0.0,13.740398912963016,0.0,11.501660184273076,4.284001484745196,0.0,11.501660184273078,0.0,0.0,4.63146072779157,12.852004454235589,0.0,13.740398912963016,0.0,11.501660184273076,0.0
16.58846387690742,9.578859064713537,21.804899254010234,12.69827333293253,1.4680137981596066,16.58846387690742,3.890190543974889,12.69827333293253,4.40404139447882,0.0,0.0,9.578859064713537,0.0,16.58846387690742,0.0,12.698273332932526,3.192953021571179,0.0,12.69827333293253,0.0,0.0,4.40404139447882,9.578859064713537,0.0,16.58846387690742,0.0,12.698273332932526,0.0
19.24711693767913,8.707133658411301,23.18883061898197,14.252052741173696,1.5428314241113765,19.24711693767913,4.995064196505435,14.252052741173696,4.628494272334129,0.0,0.0,8.707133658411301,0.0,19.24711693767913,0.0,14.252052741173692,2.9023778861371006,0.0,14.252052741173694,0.0,0.0,4.628494272334129,8.707133658411301,0.0,19.24711693767913,0.0,14.252052741173692,0.0
14.364847583966151,17.77362988725999,1.2483689272823733,1.248368927282373,0.09602837902172102,1.9205675804344202,0.6721986531520471,1.248368927282373,0.2880851370651631,0.0,0.0,0.0,0.0,1.9205675804344202,0.0,1.2483689272823733,0.0,0.0,1.248368927282373,0.0,0.0,0.2880851370651631,0.0,0.0,1.9205675804344202,0.0,1.2483689272823733,0.0
18.26197289684727,15.33677071089719,25.98423103877373,14.937636525130165,1.9355500255688425,18.26197289684727,3.3243363717171066,14.937636525130165,5.806650076706528,0.0,0.0,15.33677071089719,0.0,18.26197289684727,0.0,14.937636525130157,5.112256903632397,0.0,14.937636525130165,0.0,0.0,5.806650076706528,15.33677071089719,0.0,18.26197289684727,0.0,14.937636525130157,0.0
19.626387181388402,5.709714615737404,18.09003554946037,13.899094591049943,1.3619670001185804,19.626387181388402,5.72729259033846,13.899094591049943,4.085901000355741,0.0,0.0,5.709714615737404,0.0,19.626387181388402,0.0,13.899094591049943,1.9032382052458015,0.0,13.899094591049943,0.0,0.0,4.085901000355741,5.709714615737404,0.0,19.626387181388402,0.0,13.899094591049943,0.0
2.8254706205404467,11.902655273775746,24.828651243783128,2.8254706205404463,0.4709117700900744,2.8254706205404467,0.0,2.8254706205404463,1.4127353102702231,0.0,0.0,4.944573585945781,0.0,2.8254706205404467,0.0,2.8254706205404463,1.6481911953152604,0.0,2.8254706205404467,0.0,0.0,1.4127353102702231,4.944573585945781,0.0,2.8254706205404467,0.0,2.8254706205404463,0.0
3.8394664206886686,6.997373727343104,2.1531332803501924,2.153133280350193,0.1656256369500148,3.3125127390002964,1.1593794586501038,2.153133280350193,0.49687691085004443,0.0,0.0,0.0,0.0,3.3125127390002964,0.0,2.1531332803501924,0.0,0.0,2.153133280350193,0.0,0.0,0.49687691085004443,0.0,0.0,3.3125127390002964,0.0,2.1531332803501924,0.0
3.893126312903523,4.154053328376053,2.592025104747475,2.5920251047474756,0.2151539827652381,3.893126312903523,1.3011012081560471,2.5920251047474756,0.6454619482957142,0.0,0.0,0.30746500680092903,0.0,3.893126312903523,0.0,2.592025104747475,0.10248833560030968,0.0,2.5920251047474756,0.0,0.0,0.6454619482957142,0.30746500680092903,0.0,3.893126312903523,0.0,2.592025104747475,0.0
19.993960754350404,17.750679099888146,12.521519260895712,12.52151926089571,0.9631937892996701,19.263875785993402,6.74235652509769,12.52151926089571,2.8895813678990105,0.0,0.0,0.0,0.0,19.263875785993402,0.0,12.521519260895712,0.0,0.0,12.52151926089571,0.0,0.0,2.8895813678990105,0.0,0.0,19.263875785993402,0.0,12.521519260895712,0.0
14.874048941047786,13.904735867282321,14.10627446701237,12.449078985137525,1.6706848382045436,14.874048941047786,2.424969955910261,12.449078985137525,5.012054514613631,0.0,0.0,13.904735867282321,0.0,14.874048941047786,0.0,12.44907898513752,4.634911955760773,0.0,12.449078985137525,0.0,0.0,5.012054514613631,13.904735867282321,0.0,14.874048941047786,0.0,12.44907898513752,0.0
8.469735897723183,13.281466475642441,14.99903657011449,8.161621628648556,1.3089178932623218,8.469735897723183,0.30811426907462547,8.161621628648556,3.926753679786965,0.0,0.0,13.281466475642441,0.0,8.469735897723183,0.0,8.161621628648556,4.427155491880813,0.0,8.161621628648556,0.0,0.0,3.926753679786965,13.281466475642441,0.0,8.469735897723183,0.0,8.161621628648556,0.0
5.31779655777374,7.28651093183867,16.93620260160151,4.913869948920665,0.7516572233445983,5.31779655777374,0.40392660885307485,4.913869948920665,2.254971670033795,0.0,0.0,7.28651093183867,0.0,5.31779655777374,0.0,4.913869948920664,2.428836977279557,0.0,4.913869948920665,0.0,0.0,2.254971670033795,7.28651093183867,0.0,5.31779655777374,0.0,4.913869948920664,0.0
12.542577834091716,4.191875222903214,16.463870749089914,8.991050636740258,0.9065872398981333,12.542577834091716,3.551527197351458,8.991050636740258,2.7197617196943997,0.0,0.0,4.191875222903214,0.0,12.542577834091716,0.0,8.991050636740257,1.397291740967738,0.0,8.991050636740258,0.0,0.0,2.7197617196943997,4.191875222903214,0.0,12.542577834091716,0.0,8.991050636740257,0.0
17.49857520786563,17.426748992817775,17.611109304375947,14.859423683676214,2.036712026581133,17.49857520786563,2.6391515241894155,14.859423683676214,6.110136079743398,0.0,0.0,17.426748992817775,0.0,17.49857520786563,0.0,14.859423683676212,5.808916330939258,0.0,14.859423683676214,0.0,0.0,6.110136079743398,17.426748992817775,0.0,17.49857520786563,0.0,14.859423683676212,0.0
1.403453465145219,8.47036179857244,2.403601692951798,1.4034534651452188,0.23390891085753648,1.403453465145219,0.0,1.4034534651452188,0.7017267325726094,0.0,0.0,2.456043564004133,0.0,1.403453465145219,0.0,1.4034534651452188,0.8186811880013777,0.0,1.403453465145219,0.0,0.0,0.7017267325726094,2.456043564004133,0.0,1.403453465145219,0.0,1.4034534651452188,0.0
1.1049959582097069,5.093961709770878,12.335591595266916,1.1049959582097064,0.18416599303495107,1.1049959582097069,0.0,1.1049959582097064,0.5524979791048532,0.0,0.0,1.9337429268669863,0.0,1.1049959582097069,0.0,1.1049959582097066,0.6445809756223287,0.0,1.1049959582097066,0.0,0.0,0.5524979791048532,1.9337429268669863,0.0,1.1049959582097069,0.0,1.1049959582097066,0.0
15.187990098240983,12.576830796814878,7.627084252241143,7.627084252241143,0.5866987886339341,11.733975772678683,4.1068915204375385,7.627084252241143,1.7600963659018023,0.0,0.0,0.0,0.0,11.733975772678683,0.0,7.627084252241143,0.0,0.0,7.6270842522411435,0.0,0.0,1.7600963659018023,0.0,0.0,11.733975772678683,0.0,7.627084252241143,0.0
13.90138123840115,10.130139216689935,13.703299623109253,11.061925648298734,1.370411676366053,13.90138123840115,2.839455590102415,11.061925648298734,4.111235029098159,0.0,0.0,10.130139216689935,0.0,13.90138123840115,0.0,11.061925648298732,3.3767130722299785,0.0,11.061925648298734,0.0,0.0,4.111235029098159,10.130139216689935,0.0,13.90138123840115,0.0,11.061925648298732,0.0
5.272441268646606,8.83291373245402,9.22119849489956,5.193669571111098,0.852482978929265,5.272441268646606,0.07877169753550772,5.193669571111098,2.557448936787795,0.0,0.0,8.83291373245402,0.0,5.272441268646606,0.0,5.193669571111097,2.9443045774846737,0.0,5.193669571111098,0.0,0.0,2.557448936787795,8.83291373245402,0.0,5.272441268646606,0.0,5.193669571111097,0.0
14.53092787818026,9.651930616198452,12.062670611131656,11.375489244056858,1.3700084349889095,14.53092787818026,3.1554386341233998,11.375489244056858,4.110025304966729,0.0,0.0,9.651930616198452,0.0,14.53092787818026,0.0,11.375489244056855,3.217310205399484,0.0,11.375489244056858,0.0,0.0,4.110025304966729,9.651930616198452,0.0,14.53092787818026,0.0,11.375489244056855,0.0
9.540161875961372,9.598227453820323,18.6202449170857,8.120750710138957,1.1168899240527568,9.540161875961372,1.4194111658224156,8.120750710138957,3.35066977215827,0.0,0.0,9.598227453820323,0.0,9.540161875961372,0.0,8.120750710138957,3.199409151273441,0.0,8.120750710138957,0.0,0.0,3.35066977215827,9.598227453820323,0.0,9.540161875961372,0.0,8.120750710138957,0.0
14.39695378646527,16.02193947465343,10.941935804439279,10.941935804439282,1.247819637068882,14.39695378646527,3.4550179820259874,10.941935804439282,3.7434589112066465,0.0,0.0,7.9195792161842835,0.0,14.39695378646527,0.0,10.941935804439279,2.6398597387280947,0.0,10.941935804439282,0.0,0.0,3.7434589112066465,7.9195792161842835,0.0,14.39695378646527,0.0,10.941935804439279,0.0
15.870797212199774,19.294518918234544,26.79343411494116,14.17492197157676,2.0798411218256248,15.870797212199774,1.6958752406230113,14.17492197157676,6.239523365476874,0.0,0.0,19.294518918234544,0.0,15.870797212199774,0.0,14.17492197157676,6.431506306078181,0.0,14.17492197157676,0.0,0.0,6.239523365476874,19.294518918234544,0.0,15.870797212199774,0.0,14.17492197157676,0.0
14.413112039005572,1.3097729676267655,22.876736252053266,9.630477418878975,0.8079737997920629,14.413112039005572,4.782634620126597,9.630477418878975,2.4239213993761886,0.0,0.0,1.3097729676267655,0.0,14.413112039005572,0.0,9.630477418878973,0.43659098920892186,0.0,9.630477418878975,0.0,0.0,2.4239213993761886,1.3097729676267655,0.0,14.413112039005572,0.0,9.630477418878973,0.0
16.729139433231033,0.32635637995190425,8.846974675277902,8.846974675277902,0.6805365134829157,13.610730269658312,4.763755594380409,8.846974675277902,2.041609540448747,0.0,0.0,0.0,0.0,13.610730269658312,0.0,8.846974675277902,0.0,0.0,8.846974675277902,0.0,0.0,2.041609540448747,0.0,0.0,13.610730269658312,0.0,8.846974675277902,0.0
6.441944401542667,14.808842449864093,16.478269778918715,6.441944401542665,1.0736574002571109,6.441944401542667,0.0,6.441944401542665,3.2209722007713326,0.0,0.0,11.273402702699665,0.0,6.441944401542667,0.0,6.441944401542666,3.757800900899888,0.0,6.441944401542666,0.0,0.0,3.2209722007713326,11.273402702699665,0.0,6.441944401542667,0.0,6.441944401542666,0.0
5.646440924069398,3.72731122983208,4.55032058290038,4.415648846611525,0.5308094615256086,5.646440924069398,1.2307920774578733,4.415648846611525,1.5924283845768257,0.0,0.0,3.72731122983208,0.0,5.646440924069398,0.0,4.415648846611525,1.2424370766106934,0.0,4.415648846611525,0.0,0.0,1.5924283845768257,3.72731122983208,0.0,5.646440924069398,0.0,4.415648846611525,0.0
1.9090645843903076,15.81145477550206,25.26486518561551,1.9090645843903067,0.3181774307317178,1.9090645843903076,0.0,1.9090645843903067,0.9545322921951533,0.0,0.0,3.340863022683037,0.0,1.9090645843903076,0.0,1.9090645843903062,1.1136210075610122,0.0,1.9090645843903074,0.0,0.0,0.9545322921951533,3.340863022683037,0.0,1.9090645843903076,0.0,1.9090645843903062,0.0
4.397526766364135,14.89825383929748,25.680880504732546,4.397526766364134,0.7329211277273555,4.397526766364135,0.0,4.397526766364134,2.1987633831820665,0.0,0.0,7.695671841137234,0.0,4.397526766364135,0.0,4.397526766364132,2.5652239470457445,0.0,4.397526766364135,0.0,0.0,2.1987633831820665,7.695671841137234,0.0,4.397526766364135,0.0,4.397526766364132,0.0
3.8345445051088123,11.437889037114385,11.861442384888983,3.834544505108811,0.6390907508514685,3.8345445051088123,0.0,3.834544505108811,1.9172722525544055,0.0,0.0,6.71045288394042,0.0,3.8345445051088123,0.0,3.834544505108812,2.2368176279801397,0.0,3.8345445051088114,0.0,0.0,1.9172722525544055,6.71045288394042,0.0,3.8345445051088123,0.0,3.834544505108812,0.0
